ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
SOS,SOS Limited Class A Ordinary Shares,nasdaqtrader:N:SOS,common_equity,eligible,N,,,0.7899,,27821.77647936508,-22.558823529411764,-30.710526315789465,-39.70229007633588,-67.62704918032787,65.5065502183406,65.80541666899678,276,full,usable,2026-08-10,percent,deferred,
SOTK,Sono-Tek Corporation - Common Stock,nasdaqtrader:Q:SOTK,common_equity,eligible,Q,,,5.11,,236057.47539682538,-7.761732851985559,6.016597510373445,25.245098039215684,56.26911314984711,16.503267973856207,75.67314393042862,276,full,usable,2026-08-10,percent,deferred,
SOUN,"SoundHound AI, Inc. - Class A Common Stock",nasdaqtrader:Q:SOUN,common_equity,eligible,Q,,,7.46,,218335813.9381746,12.349397590361445,-15.990990990990994,-12.850467289719635,-30.410447761194035,65.14018691588785,74.86547291535335,276,full,usable,2026-08-10,percent,deferred,
SOWG,Sow Good Inc. - Common Stock,nasdaqtrader:Q:SOWG,common_equity,eligible,Q,,,2.99,,241707.25825396823,-23.529411764705877,106.20689655172417,-63.823351482153655,-74.70389170896784,79.87886944818304,118.2412270241626,276,full,usable,2026-08-10,percent,deferred,
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,US:SOXX,etf,eligible,Q,,,529.39,,5849768717.099999,-8.936250731069606,1.7470689986546217,51.90094975753923,119.80983225377844,19.178333155219008,62.532456888722535,276,full,usable,2026-08-10,percent,not_applicable,
SPAI,Safe Pro Group Inc. - Common Stock,nasdaqtrader:Q:SPAI,common_equity,eligible,Q,,,4.34,,1298695.3451587302,13.612565445026181,4.8309178743961345,-1.363636363636378,22.253521126760557,51.50837988826815,63.176128127599675,276,full,usable,2026-08-10,percent,deferred,
SPB,"Spectrum Brands Holdings, Inc. Common Stock",nasdaqtrader:N:SPB,common_equity,eligible,N,,,87.88,,31667325.438253965,5.485535950066001,7.867926844237139,16.059165346011618,54.555047485051,3.396724194789491,28.010506792887952,276,full,usable,2026-08-10,percent,deferred,
SPCB,"SuperCom, Ltd. - Ordinary Shares",nasdaqtrader:Q:SPCB,common_equity,eligible,Q,,,10.77,,921784.1164285714,-11.358024691358025,-5.6917688266199695,29.602888086642576,-0.5540166204986208,18.28528072837633,78.16871035135003,276,full,usable,2026-08-10,percent,deferred,
SPCE,"Virgin Galactic Holdings, Inc. Common Stock",nasdaqtrader:N:SPCE,common_equity,eligible,N,,,3.23,,141558574.4047619,25.680933852140075,9.863945578231291,27.667984189723338,-5.555555555555558,57.047872340425535,65.96458737344332,276,full,usable,2026-08-10,percent,deferred,
SPCX,Space Exploration Technologies Corp. - Class A Common Stock,nasdaqtrader:Q:SPCX,common_equity,eligible,Q,,,138.74,,18854898528.416252,-4.51479697178252,,,,31.248761149653127,92.63259426374717,40,insufficient,usable,2026-08-10,percent,deferred,
