ticker,company_name,listing_exchange,market_category,financial_status,security_type,instrument_status,rankable,adr_flag,etf_flag,quality_seed,contract_id,contract_id_status,approved_etf_product_type,approved_etf_sector,approved_etf_last_verified_at,source_id
BKR,Baker Hughes Company - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BKR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BKSY,BlackSky Technology Inc. Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BKSY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BKTI,BK Technologies Corporation Common Stock,A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:BKTI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BKU,"BankUnited, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BKU,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BKV,BKV Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BKV,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BKYI,"BIO-key International, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BKYI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BL,"BlackLine, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLBD,Blue Bird Corporation - Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLBD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLCO,Bausch + Lomb Corporation Common Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BLCO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLDP,"Ballard Power Systems, Inc. - Common Shares",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLDP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLDR,"Builders FirstSource, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BLDR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLFS,"BioLife Solutions, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLFS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLIN,"Bridgeline Digital, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLIN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLIV,BeLive Holdings - ordinary shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLIV,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLK,"BlackRock, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BLK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLKB,"Blackbaud, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLKB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLLN,"BillionToOne, Inc. - Class A common stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLLN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLMN,"Bloomin' Brands, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLMN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLND,"Blend Labs, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BLND,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLNE,"Beeline Holdings, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLNE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLSH,Bullish Ordinary Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BLSH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLSM,"BlossomHill Therapeutics, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLSM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLX,"Bladex, Inc. Class E Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BLX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BLZE,"Backblaze, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BLZE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMBL,Bumble Inc. - common stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BMBL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMEA,"Biomea Fusion, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BMEA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMGL,Basel Medical Group Ltd - ordinary shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BMGL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMHL,Bluemount Holdings Limited - Class B Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BMHL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMI,"Badger Meter, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BMI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMM,Blue Moon Metals Inc. - Common Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BMM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMNR,"BitMine Immersion Technologies, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BMNR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMO,Bank Of Montreal Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BMO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMR,Beamr Imaging Ltd. - Ordinary Share,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BMR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMRA,"Biomerica, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BMRA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMRC,Bank of Marin Bancorp - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BMRC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMRN,BioMarin Pharmaceutical Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BMRN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BMY,Bristol-Myers Squibb Company Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BMY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNAI,Brand Engagement Network Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BNAI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNC,CEA Industries Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BNC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNED,"Barnes & Noble Education, Inc Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BNED,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNGO,"Bionano Genomics, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BNGO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNKK,"Bonk, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BNKK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNL,"Broadstone Net Lease, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BNL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNRG,Brenmiller Energy Ltd - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BNRG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BNS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNTC,Benitec Biopharma Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BNTC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BNY,The Bank of New York Mellon Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BNY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOBS,"Bob's Discount Furniture, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BOBS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOC,Boston Omaha Corporation Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BOC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BODI,"The Beachbody Company, Inc. - Class A Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BODI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOF,BranchOut Food Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BOF,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOH,Bank of Hawaii Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BOH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOKF,BOK Financial Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BOKF,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOLD,"Boundless Bio, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BOLD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BOLT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BON,Bon Natural Life Limited - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BON,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOOM,DMC Global Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BOOM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOOT,"Boot Barn Holdings, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BOOT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BORR,Borr Drilling Limited Common Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BORR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOSC,B.O.S. Better Online Solutions - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BOSC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOT,"RoboStrategy, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BOT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BOTJ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOW,Bowhead Specialty Holdings Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BOW,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BOX,"Box, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BOX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BP,BP p.l.c. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BPOP,"Popular, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BPOP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BPRN,"Princeton Bancorp, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BPRN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BQ,Boqii Holding Limited Class A Ordinary Shares,A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:BQ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BR,"Broadridge Financial Solutions, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRAG,Bragg Gaming Group Inc. - Common Shares,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRAG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRAI,Braiin Limited - Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRAI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRBR,"BellRing Brands, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BRBR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRBS,"Blue Ridge Bankshares, Inc. Common Stock",A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:BRBS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRC,Brady Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BRC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRCB,"Black Rock Coffee Bar, Inc. - Class A Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRCB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRCC,BRC Inc. Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BRCC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRIA,BrilliA Inc Class A Ordinary Shares,A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:BRIA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRID,Bridgford Foods Corporation - Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRID,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRK.B,Berkshire Hathaway Inc. New Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BRK.B,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRKR,Bruker Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRKR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRLT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRN,"Barnwell Industries, Inc. Common Stock",A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:BRN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRO,"Brown & Brown, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BRO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BROS,Dutch Bros Inc. Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BROS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRR,"ProCap Financial, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRSL,"Brightstar Lottery PLC Trading under the Legal Name to begin at the market open on July 21, 2025. Ordinary Shares",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BRSL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRSP,"BrightSpire Capital, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BRSP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRT,BRT Apartments Corp. (MD) Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BRT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRUN,Boost Run Inc. - Class A Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRUN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRVE,"Braveheart Bio, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRVE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRX,Brixmor Property Group Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BRX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BRZE,"Braze, Inc. - Class A Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BRZE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BSBK,Bogota Financial Corp. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BSBK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BSEM,"BioStem Technologies, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BSEM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BSET,"Bassett Furniture Industries, Incorporated - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BSET,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BSIN,Big Sky Industrial Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BSIN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BSP,Bending Spoons S.p.A. - Ordinary Shares,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BSP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BSRR,Sierra Bancorp - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BSRR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BSVN,Bank7 Corp. - Common stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BSVN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BSX,Boston Scientific Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:BSX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BSY,"Bentley Systems, Incorporated - Class B Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BSY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BTAI,"BioXcel Therapeutics, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BTAI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
BTBD,"BT Brands, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:BTBD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
